,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,filename-place,filename-power,filename-spreadfactor,filename-testcount,txInfo-frequency,txInfo-dataRate-modulation,txInfo-dataRate-bandwidth,txInfo-dataRate-spreadFactor,txInfo-dataRate-bitrate,txInfo-codeRate,rxInfo-mac,rxInfo-time,rxInfo-timeSinceGPSEpoch,rxInfo-timestamp,rxInfo-rssi,rxInfo-loRaSNR,rxInfo-board,rxInfo-antenna,,,,,,,,,,,,,,,,
254,6,1,8,4,924200000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:33:36.320734Z,,2341956268,-93,8,0,0,,,,,,,,,,,,,,,,
255,6,1,8,5,924600000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:33:43.582983Z,,2349218532,-94,5,0,0,,,,,,,,,,,,,,,,
256,6,1,9,1,924000000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:33:48.22085Z,,2353858908,-94,9,0,0,,,,,,,,,,,,,,,,
257,6,1,9,2,923800000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:33:55.149843Z,,2360783028,-101,7,0,0,00800000a0000ed1,2021-10-18T07:53:30.0853Z,,3450361100.0,-96.0,-17.2,0.0,0.0,,,,,,,,
258,6,1,9,3,923600000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:34:01.538344Z,,2367172644,-91,7.2,0,0,,,,,,,,,,,,,,,,
259,6,1,9,4,924200000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:34:09.365003Z,,2374998052,-86,10.2,0,0,,,,,,,,,,,,,,,,
260,6,1,9,5,924400000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:34:17.676482Z,,2383306740,-81,9.5,0,0,,,,,,,,,,,,,,,,
261,6,2,10,1,924200000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:36:44.007111Z,,2529632468,-83,7.5,0,0,,,,,,,,,,,,,,,,
262,6,2,10,2,923200000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:36:51.47111Z,,2537084812,-84,11.2,0,0,00800000a0000a1c,2021-10-18T08:05:41.315423Z,,309272796.0,-101.0,-15.2,0.0,0.0,,,,,,,,
263,6,2,10,3,923600000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:37:02.489862Z,,2548115172,-97,8.2,0,0,,,,,,,,,,,,,,,,
264,6,2,10,4,924000000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:37:13.467368Z,,2559087308,-84,8.8,0,0,,,,,,,,,,,,,,,,
265,6,2,10,5,923600000,LORA,125,12,0,4/5,00800000a0000ed1,2021-10-18T07:57:06.412063Z,,3666680244,-94,-17.2,0,0,,,,,,,,,,,,,,,,
266,6,2,7,1,924600000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:35:01.820668Z,,2427462444,-87,7.5,0,0,,,,,,,,,,,,,,,,
267,6,2,7,2,923600000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:35:16.760225Z,,2442407140,-96,6.5,0,0,,,,,,,,,,,,,,,,
268,6,2,7,3,923400000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:35:19.8258Z,,2445472124,-101,8,0,0,,,,,,,,,,,,,,,,
269,6,2,7,4,924600000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:35:23.824467Z,,2449472140,-88,7.5,0,0,,,,,,,,,,,,,,,,
270,6,2,7,5,924400000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:35:26.908429Z,,2452546372,-97,8.8,0,0,,,,,,,,,,,,,,,,
271,6,2,8,1,923200000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:35:31.253361Z,,2456887428,-86,8.8,0,0,,,,,,,,,,,,,,,,
272,6,2,8,2,924600000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:35:34.976115Z,,2460610908,-84,6.8,0,0,,,,,,,,,,,,,,,,
273,6,2,8,3,924400000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:35:39.456712Z,,2465102716,-85,8.8,0,0,,,,,,,,,,,,,,,,
274,6,2,8,4,924400000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:35:46.458099Z,,2472104244,-89,10.8,0,0,,,,,,,,,,,,,,,,
275,6,2,8,5,923800000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:35:53.51336Z,,2479150052,-90,11.5,0,0,00800000a0000ed1,2021-10-18T07:55:28.447438Z,,3568728364.0,-100.0,-12.5,0.0,0.0,,,,,,,,
276,6,2,9,1,924400000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:35:58.667476Z,,2484301972,-87,10.5,0,0,,,,,,,,,,,,,,,,
277,6,2,9,2,923600000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:36:09.870618Z,,2495499196,-89,9.2,0,0,00800000a0000a1c,2021-10-18T08:04:59.711924Z,,267687076.0,-97.0,-15.0,0.0,0.0,,,,,,,,
278,6,2,9,3,924600000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:36:26.291114Z,,2511924396,-87,7.5,0,0,,,,,,,,,,,,,,,,
279,6,2,9,4,923600000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:36:31.726862Z,,2517360236,-85,9.2,0,0,,,,,,,,,,,,,,,,
280,6,2,9,5,923400000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:36:37.264494Z,,2522900260,-81,10.5,0,0,,,,,,,,,,,,,,,,
281,7,1,10,1,923800000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T08:18:14.358089Z,,725022748,-84,9.2,0,0,00800000a0000a1c,2021-10-18T08:47:04.20569Z,,2792183668.0,-94.0,-14.5,0.0,0.0,,,,,,,,
282,7,1,10,2,924600000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T08:18:21.720765Z,,732382028,-80,9.8,0,0,,,,,,,,,,,,,,,,
283,7,1,10,3,923800000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T08:19:11.685889Z,,782341908,-89,8,0,0,00800000a0000a1c,2021-10-18T08:48:01.531919Z,,2849502956.0,-96.0,-16.0,0.0,0.0,,,,,,,,
284,7,1,10,4,924600000,LORA,125,12,0,4/5,00800000a0000a1c,2021-10-18T08:48:08.877531Z,,2856844692,-95,-13.5,0,0,,,,,,,,,,,,,,,,
285,7,1,10,5,923600000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T08:19:40.468394Z,,811129972,-83,9.5,0,0,00800000a0000a1c,2021-10-18T08:48:30.318778Z,,2878291092.0,-96.0,-7.0,0.0,0.0,,,,,,,,
286,7,1,7,1,924000000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T08:13:18.126691Z,,428804156,-91,11,0,0,,,,,,,,,,,,,,,,
287,7,1,7,2,923600000,LORA,125,9,0,4/5,00800000a0000a1c,2021-10-18T08:42:14.343516Z,,2502341484,-94,-11.2,0,0,,,,,,,,,,,,,,,,
288,7,1,7,3,924400000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T08:13:38.156204Z,,448850500,-83,11.2,0,0,00800000a0000a1c,2021-10-18T08:42:28.009015Z,,2516010780.0,-95.0,-10.5,0.0,0.0,,,,,,,,
289,7,1,7,4,923600000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T08:13:48.137515Z,,458818724,-93,7.5,0,0,,,,,,,,,,,,,,,,
290,7,1,7,5,923800000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T08:14:03.961082Z,,474648516,-82,6.5,0,0,,,,,,,,,,,,,,,,
291,7,1,8,1,923800000,LORA,125,10,0,4/5,00800000a0000a1c,2021-10-18T08:43:08.012757Z,,2556011252,-95,-11,0,0,,,,,,,,,,,,,,,,
292,7,1,8,2,923400000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T08:14:41.67533Z,,512358124,-78,-5,0,0,00800000a0000a1c,2021-10-18T08:43:31.525643Z,,2579518556.0,-93.0,-6.8,0.0,0.0,,,,,,,,
293,7,1,8,3,924200000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T08:14:58.07558Z,,528755812,-78,12.5,0,0,00800000a0000a1c,2021-10-18T08:43:47.921928Z,,2595916284.0,-92.0,-10.5,0.0,0.0,,,,,,,,
294,7,1,8,4,924600000,LORA,125,10,0,4/5,00800000a0000a1c,2021-10-18T08:43:57.497639Z,,2605495628,-95,-14.8,0,0,,,,,,,,,,,,,,,,
295,7,1,8,5,923600000,LORA,125,10,0,4/5,00800000a0000a1c,2021-10-18T08:44:02.005764Z,,2609994004,-97,-12,0,0,,,,,,,,,,,,,,,,
296,7,1,9,1,923800000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T08:15:24.937183Z,,555612572,-73,10.8,0,0,00800000a0000ed1,2021-10-18T08:34:59.870771Z,,1645195860.0,-102.0,-16.5,0.0,0.0,,,,,,,,
297,7,1,9,2,924200000,LORA,125,11,0,4/5,00800000a0000a1c,2021-10-18T08:45:23.519447Z,,2691507308,-85,-10.8,0,0,,,,,,,,,,,,,,,,
298,7,1,9,3,924200000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T08:16:47.804761Z,,638481852,-77,11,0,0,,,,,,,,,,,,,,,,
299,7,1,9,4,923400000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T08:17:04.708015Z,,655383484,-79,10.8,0,0,,,,,,,,,,,,,,,,
300,7,1,9,5,923800000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T08:17:38.805891Z,,689479852,-83,12,0,0,00800000a0000a1c,2021-10-18T08:46:28.655021Z,,2756640692.0,-96.0,-14.0,0.0,0.0,,,,,,,,
301,7,2,10,1,924600000,LORA,125,12,0,4/5,00800000a0000a1c,2021-10-18T08:51:20.436533Z,,3048416092,-99,-10.2,0,0,,,,,,,,,,,,,,,,
302,7,2,10,2,923800000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T08:22:38.028717Z,,988696612,-72,11,0,0,00800000a0000a1c,2021-10-18T08:51:27.88903Z,,3055858140.0,-95.0,-15.8,0.0,0.0,,,,,,,,
303,7,2,10,3,924000000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T08:22:52.559087Z,,1003217180,-78,9.5,0,0,,,,,,,,,,,,,,,,
304,7,2,10,4,924600000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T08:23:00.01085Z,,1010674164,-77,8.2,0,0,,,,,,,,,,,,,,,,
305,7,2,10,5,923800000,LORA,125,12,0,4/5,00800000a0000a1c,2021-10-18T08:51:57.19382Z,,3085167604,-96,-14,0,0,,,,,,,,,,,,,,,,
306,7,2,7,1,923600000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T08:19:54.051766Z,,824739148,-91,9,0,0,,,,,,,,,,,,,,,,
307,7,2,7,2,924600000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T08:20:00.417147Z,,831100580,-79,8.8,0,0,,,,,,,,,,,,,,,,
308,7,2,7,3,923800000,LORA,125,9,0,4/5,00800000a0000a1c,2021-10-18T08:48:54.288906Z,,2902287332,-95,-9.8,0,0,,,,,,,,,,,,,,,,
309,7,2,7,4,924600000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T08:20:10.89422Z,,841581524,-73,8.8,0,0,,,,,,,,,,,,,,,,
310,7,2,7,5,923800000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T08:20:16.336101Z,,847029964,-81,11.2,0,0,,,,,,,,,,,,,,,,
311,7,2,8,1,924600000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T08:20:20.713331Z,,851401004,-76,8.8,0,0,,,,,,,,,,,,,,,,
312,7,2,8,2,923200000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T08:20:42.930636Z,,873620588,-77,12,0,0,,,,,,,,,,,,,,,,
313,7,2,8,3,923800000,LORA,125,10,0,4/5,00800000a0000a1c,2021-10-18T08:49:47.444047Z,,2955432972,-95,-13.2,0,0,,,,,,,,,,,,,,,,
314,7,2,8,4,924000000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T08:21:09.6846Z,,900377340,-88,10,0,0,00800000a0000a1c,2021-10-18T08:49:59.547218Z,,2967538652.0,-94.0,-13.5,0.0,0.0,,,,,,,,
315,7,2,8,5,924600000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T08:21:14.185344Z,,904877612,-84,7.8,0,0,00800000a0000a1c,2021-10-18T08:50:04.038647Z,,2972038940.0,-92.0,-12.8,0.0,0.0,,,,,,,,
316,7,2,9,1,924200000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T08:21:29.843721Z,,920519436,-85,10,0,0,,,,,,,,,,,,,,,,
317,7,2,9,2,923800000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T08:21:45.977971Z,,936663316,-84,11,0,0,,,,,,,,,,,,,,,,
318,7,2,9,3,924200000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T08:21:58.39472Z,,949072884,-75,12.2,0,0,00800000a0000a1c,2021-10-18T08:50:48.243535Z,,3016234308.0,-97.0,-5.5,0.0,0.0,,,,,,,,
319,7,2,9,4,923400000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T08:22:04.895117Z,,955577716,-83,9,0,0,,,,,,,,,,,,,,,,
320,7,2,9,5,923800000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T08:22:20.29373Z,,970968948,-78,13.2,0,0,00800000a0000a1c,2021-10-18T08:51:10.138657Z,,3038130428.0,-97.0,-11.5,0.0,0.0,,,,,,,,
321,8,1,10,1,923800000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:27:58.558085Z,,2004181580,-98,7.5,0,0,00800000a0000a1c,2021-10-18T07:56:48.406675Z,,4071335652.0,-93.0,-5.8,0.0,0.0,,,,,,,,
322,8,1,10,2,924200000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:28:09.453834Z,,2015074004,-83,8.2,0,0,00800000a0000a1c,2021-10-18T07:56:59.294032Z,,4082228092.0,-93.0,-9.5,0.0,0.0,,,,,,,,
323,8,1,10,3,923600000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:28:16.937233Z,,2022553900,-82,6.2,0,0,00800000a0000a1c,2021-10-18T07:57:06.782658Z,,4089708012.0,-95.0,-11.2,0.0,0.0,,,,,,,,
324,8,1,10,4,924200000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:28:24.404361Z,,2030017140,-83,9,0,0,00800000a0000a1c,2021-10-18T07:57:14.243408Z,,4097171268.0,-91.0,-13.0,0.0,0.0,,,,,,,,
325,8,1,10,5,924200000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:28:38.922223Z,,2044533916,-79,8,0,0,00800000a0000a1c,2021-10-18T07:57:28.75491Z,,4111688076.0,-93.0,-14.0,0.0,0.0,,,,,,,,
326,8,1,7,1,923400000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:26:38.838097Z,,1924478676,-95,7,0,0,,,,,,,,,,,,,,,,
327,8,1,7,2,924400000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:26:41.956336Z,,1927595396,-91,6.8,0,0,,,,,,,,,,,,,,,,
328,8,1,7,3,924400000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:26:46.038959Z,,1931677396,-89,9,0,0,,,,,,,,,,,,,,,,
329,8,1,7,4,924600000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:26:52.400908Z,,1938041164,-99,1.8,0,0,,,,,,,,,,,,,,,,
330,8,1,7,5,924200000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:26:55.510841Z,,1941150092,-102,5.8,0,0,,,,,,,,,,,,,,,,
331,8,1,8,1,923800000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:26:59.084528Z,,1944725740,-90,10.2,0,0,00800000a0000a1c,2021-10-18T07:55:48.927649Z,,4011879668.0,-94.0,-14.5,0.0,0.0,,,,,,,,
332,8,1,8,2,924200000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:27:07.874888Z,,1953518892,-87,9.2,0,0,,,,,,,,,,,,,,,,
333,8,1,8,3,923800000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:27:12.348093Z,,1957993444,-85,7.8,0,0,,,,,,,,,,,,,,,,
334,8,1,8,4,924000000,LORA,125,10,0,4/5,00800000a0000a1c,2021-10-18T07:56:09.280828Z,,4032228196,-95,-14,0,0,,,,,,,,,,,,,,,,
335,8,1,8,5,924000000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:27:23.987594Z,,1969627036,-93,6,0,0,00800000a0000a1c,2021-10-18T07:56:13.829645Z,,4036781020.0,-99.0,-6.8,0.0,0.0,,,,,,,,
336,8,1,9,1,924000000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:27:31.779219Z,,1977404580,-84,10.2,0,0,,,,,,,,,,,,,,,,
337,8,1,9,2,923600000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:27:36.772889Z,,1982413108,-89,9,0,0,00800000a0000a1c,2021-10-18T07:56:26.618142Z,,4049567124.0,-95.0,-11.5,0.0,0.0,,,,,,,,
338,8,1,9,3,923200000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:27:41.743628Z,,1987378332,-84,9.5,0,0,,,,,,,,,,,,,,,,
339,8,1,9,4,924600000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:27:46.729173Z,,1992358476,-78,10,0,0,00800000a0000a1c,2021-10-18T07:56:36.567781Z,,4059512516.0,-96.0,-13.5,0.0,0.0,00800000a0000ed1,2021-10-18T07:47:21.661537Z,,3081935772.0,-100.0,-14.0,0.0,0.0
340,8,1,9,5,924000000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:27:51.68834Z,,1997315204,-87,11.2,0,0,00800000a0000a1c,2021-10-18T07:56:41.523657Z,,4064469252.0,-96.0,-3.8,0.0,0.0,,,,,,,,
341,8,2,10,1,923200000,LORA,125,12,0,4/5,00800000a0000a1c,2021-10-18T07:59:27.323405Z,,4230254076,-95,-9.2,0,0,,,,,,,,,,,,,,,,
342,8,2,10,2,924000000,LORA,125,12,0,4/5,00800000a0000a1c,2021-10-18T07:59:34.784165Z,,4237710660,-94,-12.5,0,0,,,,,,,,,,,,,,,,
343,8,2,10,3,923200000,LORA,125,12,0,4/5,00800000a0000a1c,2021-10-18T07:59:42.322782Z,,4245257444,-99,-14.5,0,0,,,,,,,,,,,,,,,,
344,8,2,10,4,924000000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:30:59.830358Z,,2185442628,-82,8.5,0,0,,,,,,,,,,,,,,,,
345,8,2,10,5,923200000,LORA,125,12,0,4/5,00800000a0000a1c,2021-10-18T07:59:57.005831Z,,4259932836,-97,-11.2,0,0,,,,,,,,,,,,,,,,
346,8,2,7,1,924600000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:28:46.546974Z,,2052194532,-76,8,0,0,00800000a0000a1c,2021-10-18T07:57:36.411507Z,,4119348708.0,-96.0,-11.0,0.0,0.0,,,,,,,,
347,8,2,7,2,924000000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:28:49.636614Z,,2055275988,-84,10.5,0,0,00800000a0000a1c,2021-10-18T07:57:39.48341Z,,4122430172.0,-97.0,-10.8,0.0,0.0,,,,,,,,
348,8,2,7,3,923600000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:28:52.770849Z,,2058413788,-83,9,0,0,00800000a0000a1c,2021-10-18T07:57:42.61541Z,,4125567972.0,-97.0,-10.8,0.0,0.0,,,,,,,,
349,8,2,7,4,923200000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:28:55.938775Z,,2061580916,-78,11,0,0,00800000a0000a1c,2021-10-18T07:57:45.788155Z,,4128735108.0,-97.0,-6.2,0.0,0.0,,,,,,,,
350,8,2,7,5,923600000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:29:09.843971Z,,2075492604,-83,5.2,0,0,,,,,,,,,,,,,,,,
351,8,2,8,1,924000000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:29:20.964472Z,,2086601156,-85,9,0,0,00800000a0000a1c,2021-10-18T07:58:10.80934Z,,4153755404.0,-95.0,-14.8,0.0,0.0,,,,,,,,
352,8,2,8,2,924200000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:29:28.035031Z,,2093671844,-81,9.2,0,0,00800000a0000a1c,2021-10-18T07:58:17.875027Z,,4160826108.0,-95.0,-13.5,0.0,0.0,,,,,,,,
353,8,2,8,3,923400000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:29:36.037736Z,,2101672644,-91,8.2,0,0,00800000a0000a1c,2021-10-18T07:58:25.874786Z,,4168826932.0,-96.0,-11.5,0.0,0.0,,,,,,,,
354,8,2,8,4,924600000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:29:39.774792Z,,2105410372,-83,7.2,0,0,,,,,,,,,,,,,,,,
355,8,2,8,5,924600000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:29:50.648095Z,,2116284260,-87,6.2,0,0,,,,,,,,,,,,,,,,
356,8,2,9,1,923600000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:30:00.888643Z,,2126521548,-79,9.5,0,0,,,,,,,,,,,,,,,,
357,8,2,9,2,924400000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:30:08.737226Z,,2134365604,-97,9,0,0,,,,,,,,,,,,,,,,
358,8,2,9,3,923600000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:30:16.591974Z,,2142228948,-85,10.2,0,0,00800000a0000a1c,2021-10-18T07:59:06.44015Z,,4209383324.0,-95.0,-12.8,0.0,0.0,,,,,,,,
359,8,2,9,4,924600000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:30:21.561859Z,,2147200452,-86,8.2,0,0,,,,,,,,,,,,,,,,
360,8,2,9,5,923600000,LORA,125,11,0,4/5,00800000a0000a1c,2021-10-18T07:59:16.873049Z,,4219821412,-95,-13,0,0,,,,,,,,,,,,,,,,
361,9,1,10,1,924400000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:22:17.143211Z,,1662761908,-93,6.2,0,0,,,,,,,,,,,,,,,,
362,9,1,10,2,923400000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:22:24.639583Z,,1670257508,-93,7.5,0,0,00800000a0000a1c,2021-10-18T07:51:14.488889Z,,3737410828.0,-97.0,-9.8,0.0,0.0,,,,,,,,
363,9,1,10,3,923600000,LORA,125,12,0,4/5,00800000a0000a1c,2021-10-18T07:51:29.003394Z,,3751935420,-99,-14,0,0,,,,,,,,,,,,,,,,
364,9,1,10,4,924200000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:22:46.679647Z,,1692298172,-87,7,0,0,00800000a0000a1c,2021-10-18T07:51:36.518639Z,,3759451540.0,-91.0,-12.2,0.0,0.0,,,,,,,,
365,9,1,10,5,923200000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:22:57.687132Z,,1703302436,-84,11,0,0,,,,,,,,,,,,,,,,
366,9,1,7,1,924200000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:21:14.120676Z,,1599754204,-102,5.2,0,0,00800000a0000a1c,2021-10-18T07:50:03.951889Z,,3666907364.0,-89.0,-9.8,0.0,0.0,,,,,,,,
367,9,1,7,2,923800000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:21:17.206898Z,,1602848700,-90,10.5,0,0,00800000a0000a1c,2021-10-18T07:50:07.049883Z,,3670001868.0,-99.0,-7.0,0.0,0.0,,,,,,,,
368,9,1,7,3,923600000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:21:20.357457Z,,1605991676,-95,6,0,0,00800000a0000a1c,2021-10-18T07:50:10.195392Z,,3673144852.0,-94.0,-11.0,0.0,0.0,,,,,,,,
369,9,1,7,4,923200000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:21:23.433709Z,,1609068388,-96,10,0,0,00800000a0000a1c,2021-10-18T07:50:13.267466Z,,3676221572.0,-95.0,-7.5,0.0,0.0,,,,,,,,
370,9,1,7,5,924400000,LORA,125,9,0,4/5,00800000a000151a,2021-10-18T07:21:26.522204Z,,1612158748,-90,8.5,0,0,00800000a0000a1c,2021-10-18T07:50:16.358139Z,,3679311932.0,-94.0,-12.0,0.0,0.0,,,,,,,,
371,9,1,8,1,924000000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:21:30.108948Z,,1615747676,-97,9,0,0,00800000a0000a1c,2021-10-18T07:50:19.95601Z,,3682900876.0,-97.0,-9.0,0.0,0.0,,,,,,,,
372,9,1,8,2,923400000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:21:33.854766Z,,1619495884,-89,8.5,0,0,,,,,,,,,,,,,,,,
373,9,1,8,3,923200000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:21:37.56071Z,,1623195812,-90,9,0,0,,,,,,,,,,,,,,,,
374,9,1,8,4,924400000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:21:41.32146Z,,1626963508,-90,10,0,0,00800000a0000a1c,2021-10-18T07:50:31.168515Z,,3694116732.0,-95.0,-11.2,0.0,0.0,,,,,,,,
375,9,1,8,5,924000000,LORA,125,10,0,4/5,00800000a000151a,2021-10-18T07:21:45.058334Z,,1630696004,-84,9.5,0,0,,,,,,,,,,,,,,,,
376,9,1,9,1,923600000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:21:49.758078Z,,1635394532,-83,8.2,0,0,00800000a0000a1c,2021-10-18T07:50:39.6074Z,,3702547772.0,-95.0,-8.0,0.0,0.0,,,,,,,,
377,9,1,9,2,923200000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:21:54.740262Z,,1640373068,-89,10.2,0,0,00800000a0000a1c,2021-10-18T07:50:44.588013Z,,3707526324.0,-96.0,-8.0,0.0,0.0,,,,,,,,
378,9,1,9,3,924400000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:21:59.700759Z,,1645336284,-87,10.5,0,0,00800000a0000a1c,2021-10-18T07:50:49.553885Z,,3712489548.0,-95.0,-10.2,0.0,0.0,,,,,,,,
379,9,1,9,4,923800000,LORA,125,11,0,4/5,00800000a000151a,2021-10-18T07:22:04.725447Z,,1650361900,-84,11,0,0,00800000a0000a1c,2021-10-18T07:50:54.572644Z,,3717515180.0,-97.0,-4.8,0.0,0.0,,,,,,,,
380,9,1,9,5,924600000,LORA,125,11,0,4/5,00800000a0000a1c,2021-10-18T07:51:00.075734Z,,3723014876,-95,-16,0,0,,,,,,,,,,,,,,,,
381,9,2,10,1,923400000,LORA,125,12,0,4/5,00800000a0000a1c,2021-10-18T07:53:41.789392Z,,3884718948,-95,-5.5,0,0,,,,,,,,,,,,,,,,
382,9,2,10,2,924000000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:24:59.355838Z,,1824968988,-88,8,0,0,00800000a0000a1c,2021-10-18T07:53:49.189147Z,,3892122652.0,-93.0,-13.8,0.0,0.0,,,,,,,,
383,9,2,10,3,924400000,LORA,125,12,0,4/5,00800000a000151a,2021-10-18T07:25:10.274335Z,,1835888988,-85,8.5,0,0,,,,,,,,,,,,,,,,
384,9,2,10,4,923600000,LORA,125,12,0,4/5,00800000a0000a1c,2021-10-18T07:54:07.502395Z,,3910426124,-95,-11,0,0,,,,,,,,,,,,,,,,
